,X,REGION,LAT,LONG,NAMA_UNIV,KODE,PROGRAM_STUDI,DAYA_TAMPUNG_2020,PEMINAT_2019,JENIS_PORTOFOLIO,nama_prodi,rumpun,DAYA_TAMPUNG_2019,jumlah_peminat_2018,jumlah_peminat_2017,daya_tampung_2018,daya_tampung_2017
2014,2014,JAWA,-7.282356,112.7927366,INSTITUT TEKNOLOGI SEPULUH NOPEMBER,3821306,SAINS AKTUARIA,36,327,Tidak Ada,SAINS AKTUARIA,Saintek,32,1119,  ,24,  
2015,2015,JAWA,-7.282356,112.7927366,INSTITUT TEKNOLOGI SEPULUH NOPEMBER,3821314,TEKNOLOGI INFORMASI,25,222,Tidak Ada,TEKNOLOGI INFORMASI,Saintek,20,1052,  ,18,  
2016,2016,JAWA,-7.282356,112.7927366,INSTITUT TEKNOLOGI SEPULUH NOPEMBER,3821322,DESAIN KOMUNIKASI VISUAL,24,323,"Seni Rupa, Desain, dan Kriya",DESAIN KOMUNIKASI VISUAL,Saintek,24,868,  ,24,  
2017,2017,JAWA,-7.282356,112.7927366,INSTITUT TEKNOLOGI SEPULUH NOPEMBER,3822012,MANAJEMEN BISNIS,41,484,Tidak Ada,MANAJEMEN BISNIS,Soshum,48,1887,  ,60,  
2018,2018,JAWA,-7.282356,112.7927366,INSTITUT TEKNOLOGI SEPULUH NOPEMBER,3822027,STUDI PEMBANGUNAN,30,429,Tidak Ada,STUDI PEMBANGUNAN,Soshum,20,  ,  ,  ,  
2019,2019,JAWA,-7.3133295,112.7249686,UNIVERSITAS NEGERI SURABAYA,3831011,PEND. MATEMATIKA,46,501,Tidak Ada,PEND. MATEMATIKA,Saintek,46,1200,969,50,38
2020,2020,JAWA,-7.3133295,112.7249686,UNIVERSITAS NEGERI SURABAYA,3831026,PEND. FISIKA,47,430,Tidak Ada,PEND. FISIKA,Saintek,45,518,496,50,49
2021,2021,JAWA,-7.3133295,112.7249686,UNIVERSITAS NEGERI SURABAYA,3831034,PEND. KIMIA,47,457,Tidak Ada,PEND. KIMIA,Saintek,45,659,598,50,45
2022,2022,JAWA,-7.3133295,112.7249686,UNIVERSITAS NEGERI SURABAYA,3831042,PEND. BIOLOGI,46,501,Tidak Ada,PEND. BIOLOGI,Saintek,45,1133,943,51,48
2023,2023,JAWA,-7.3133295,112.7249686,UNIVERSITAS NEGERI SURABAYA,3831057,MATEMATIKA,32,413,Tidak Ada,MATEMATIKA,Saintek,32,679,553,35,29
2024,2024,JAWA,-7.3133295,112.7249686,UNIVERSITAS NEGERI SURABAYA,3831065,FISIKA,33,373,Tidak Ada,FISIKA,Saintek,32,352,240,37,21
2025,2025,JAWA,-7.3133295,112.7249686,UNIVERSITAS NEGERI SURABAYA,3831073,KIMIA,32,468,Tidak Ada,KIMIA,Saintek,32,514,472,35,29
2026,2026,JAWA,-7.3133295,112.7249686,UNIVERSITAS NEGERI SURABAYA,3831081,BIOLOGI,35,484,Tidak Ada,BIOLOGI,Saintek,33,745,713,37,33
2027,2027,JAWA,-7.3133295,112.7249686,UNIVERSITAS NEGERI SURABAYA,3831096,PEND. SAINS,46,788,Tidak Ada,PEND. SAINS,Saintek,43,876,686,45,41
2028,2028,JAWA,-7.3133295,112.7249686,UNIVERSITAS NEGERI SURABAYA,3831107,PEND. TEKNIK ELEKTRO,41,365,Tidak Ada,PEND. TEKNIK ELEKTRO,Saintek,39,230,327,20,41
2029,2029,JAWA,-7.3133295,112.7249686,UNIVERSITAS NEGERI SURABAYA,3831115,PEND. TEKNIK MESIN,40,291,Tidak Ada,PEND. TEKNIK MESIN,Saintek,38,240,335,22,46
2030,2030,JAWA,-7.3133295,112.7249686,UNIVERSITAS NEGERI SURABAYA,3831123,PEND. TEKNIK BANGUNAN,19,203,Tidak Ada,PEND. TEKNIK BANGUNAN,Saintek,19,277,231,22,18
2031,2031,JAWA,-7.3133295,112.7249686,UNIVERSITAS NEGERI SURABAYA,3831131,ILMU KEOLAHRAGAAN,94,185,Pendidikan Jasmani dan Olahraga,ILMU KEOLAHRAGAAN,Saintek,106,538,484,91,117
2032,2032,JAWA,-7.3133295,112.7249686,UNIVERSITAS NEGERI SURABAYA,3831146,TEKNIK SIPIL,38,492,Tidak Ada,TEKNIK SIPIL,Saintek,38,1169,1011,41,19
2033,2033,JAWA,-7.3133295,112.7249686,UNIVERSITAS NEGERI SURABAYA,3831154,PENDIDIKAN TEKNOLOGI INFORMASI,38,417,Tidak Ada,PENDIDIKAN TEKNOLOGI INFORMASI,Saintek,37,352,338,23,22
2034,2034,JAWA,-7.3133295,112.7249686,UNIVERSITAS NEGERI SURABAYA,3831162,TEKNIK ELEKTRO,42,382,Tidak Ada,TEKNIK ELEKTRO,Saintek,38,788,825,41,41
2035,2035,JAWA,-7.3133295,112.7249686,UNIVERSITAS NEGERI SURABAYA,3831177,TEKNIK MESIN,46,508,Tidak Ada,TEKNIK MESIN,Saintek,45,896,826,44,48
2036,2036,JAWA,-7.3133295,112.7249686,UNIVERSITAS NEGERI SURABAYA,3831185,SISTEM INFORMASI,57,892,Tidak Ada,SISTEM INFORMASI,Saintek,59,753,1051,42,40
2037,2037,JAWA,-7.3133295,112.7249686,UNIVERSITAS NEGERI SURABAYA,3831193,TEKNIK INFORMATIKA,56,635,Tidak Ada,TEKNIK INFORMATIKA,Saintek,58,1404,1408,42,39
2038,2038,JAWA,-7.3133295,112.7249686,UNIVERSITAS NEGERI SURABAYA,3831204,GIZI,37,746,Tidak Ada,GIZI,Saintek,37,1198,1292,44,20
2039,2039,JAWA,-7.3133295,112.7249686,UNIVERSITAS NEGERI SURABAYA,3832014,PSIKOLOGI PENDIDIKAN DAN BIMBINGAN,38,483,Tidak Ada,PSIKOLOGI PENDIDIKAN DAN BIMBINGAN,Soshum,42,1045,924,46,38
2040,2040,JAWA,-7.3133295,112.7249686,UNIVERSITAS NEGERI SURABAYA,3832022,KURIKULUM DAN TEKNOLOGI PENDIDIKAN,45,490,Tidak Ada,KURIKULUM DAN TEKNOLOGI PENDIDIKAN,Soshum,42,534,351,46,47
2041,2041,JAWA,-7.3133295,112.7249686,UNIVERSITAS NEGERI SURABAYA,3832037,PENDIDIKAN LUAR SEKOLAH,43,426,Tidak Ada,PENDIDIKAN LUAR SEKOLAH,Soshum,43,341,320,46,47
2042,2042,JAWA,-7.3133295,112.7249686,UNIVERSITAS NEGERI SURABAYA,3832045,PENDI. LUAR BIASA,44,360,Tidak Ada,PENDI. LUAR BIASA,Soshum,42,525,450,47,46
2043,2043,JAWA,-7.3133295,112.7249686,UNIVERSITAS NEGERI SURABAYA,3832053,PGSD,94,932,Tidak Ada,PGSD,Soshum,103,1906,1672,112,100
2044,2044,JAWA,-7.3133295,112.7249686,UNIVERSITAS NEGERI SURABAYA,3832061,PSIKOLOGI,74,997,Tidak Ada,PSIKOLOGI,Soshum,91,2448,1558,101,113
2045,2045,JAWA,-7.3133295,112.7249686,UNIVERSITAS NEGERI SURABAYA,3832076,PG-PAUD,44,332,Tidak Ada,PG-PAUD,Soshum,45,668,458,48,40
2046,2046,JAWA,-7.3133295,112.7249686,UNIVERSITAS NEGERI SURABAYA,3832084,P. BAHASA DAN SASTRA INDONESIA,49,503,Tidak Ada,P. BAHASA DAN SASTRA INDONESIA,Soshum,62,1101,1035,66,62
2047,2047,JAWA,-7.3133295,112.7249686,UNIVERSITAS NEGERI SURABAYA,3832092,P. BAHASA INGGRIS,41,393,Tidak Ada,P. BAHASA INGGRIS,Soshum,44,1213,1108,47,46
2048,2048,JAWA,-7.3133295,112.7249686,UNIVERSITAS NEGERI SURABAYA,3832103,P. BAHASA JERMAN,15,182,Tidak Ada,P. BAHASA JERMAN,Soshum,20,142,126,20,19
2049,2049,JAWA,-7.3133295,112.7249686,UNIVERSITAS NEGERI SURABAYA,3832111,P. BAHASA JEPANG,38,304,Tidak Ada,P. BAHASA JEPANG,Soshum,30,463,381,48,44
2050,2050,JAWA,-7.3133295,112.7249686,UNIVERSITAS NEGERI SURABAYA,3832126,P. BAHASA DAERAH (JAWA),47,554,Tidak Ada,P. BAHASA DAERAH (JAWA),Soshum,43,841,888,46,44
2051,2051,JAWA,-7.3133295,112.7249686,UNIVERSITAS NEGERI SURABAYA,3832134,P. SENI RUPA,23,160,"Seni Rupa, Desain, dan Kriya",P. SENI RUPA,Soshum,35,290,308,40,36
2052,2052,JAWA,-7.3133295,112.7249686,UNIVERSITAS NEGERI SURABAYA,3832142,P. SENDRATASIK,47,168,Sendratasik,P. SENDRATASIK,Soshum,45,311,283,50,48
2053,2053,JAWA,-7.3133295,112.7249686,UNIVERSITAS NEGERI SURABAYA,3832157,SASTRA INDONESIA,20,300,Tidak Ada,SASTRA INDONESIA,Soshum,23,423,348,22,19
2054,2054,JAWA,-7.3133295,112.7249686,UNIVERSITAS NEGERI SURABAYA,3832165,SASTRA INGGRIS,33,427,Tidak Ada,SASTRA INGGRIS,Soshum,36,1041,953,43,38
2055,2055,JAWA,-7.3133295,112.7249686,UNIVERSITAS NEGERI SURABAYA,3832173,SASTRA JERMAN,13,189,Tidak Ada,SASTRA JERMAN,Soshum,19,204,176,21,18
2056,2056,JAWA,-7.3133295,112.7249686,UNIVERSITAS NEGERI SURABAYA,3832181,PEND. PANCASILA DAN KEWARGANEGARAAN,45,469,Tidak Ada,PEND. PANCASILA DAN KEWARGANEGARAAN,Soshum,42,570,552,62,56
2057,2057,JAWA,-7.3133295,112.7249686,UNIVERSITAS NEGERI SURABAYA,3832196,P. GEOGRAFI,44,475,Tidak Ada,P. GEOGRAFI,Soshum,41,739,577,61,56
2058,2058,JAWA,-7.3133295,112.7249686,UNIVERSITAS NEGERI SURABAYA,3832207,PEND. SEJARAH,45,511,Tidak Ada,PEND. SEJARAH,Soshum,43,751,591,61,57
2059,2059,JAWA,-7.3133295,112.7249686,UNIVERSITAS NEGERI SURABAYA,3832215,SOSIOLOGI,38,658,Tidak Ada,SOSIOLOGI,Soshum,47,1155,919,62,57
2060,2060,JAWA,-7.3133295,112.7249686,UNIVERSITAS NEGERI SURABAYA,3832223,ILMU ADMINISTRASI NEGARA,48,525,Tidak Ada,ILMU ADMINISTRASI NEGARA,Soshum,47,1602,1417,61,48
2061,2061,JAWA,-7.3133295,112.7249686,UNIVERSITAS NEGERI SURABAYA,3832246,"PEND. JASMANI, KESEHATAN DAN REKREASI",89,353,Pendidikan Jasmani dan Olahraga,"PEND. JASMANI, KESEHATAN DAN REKREASI",Soshum,90,1198,1099,93,85
2062,2062,JAWA,-7.3133295,112.7249686,UNIVERSITAS NEGERI SURABAYA,3832254,PEND. KEPELATIHAN OLAHRAGA,95,263,Pendidikan Jasmani dan Olahraga,PEND. KEPELATIHAN OLAHRAGA,Soshum,91,901,773,90,101
2063,2063,JAWA,-7.3133295,112.7249686,UNIVERSITAS NEGERI SURABAYA,3832262,P. EKONOMI,32,288,Tidak Ada,P. EKONOMI,Soshum,27,453,391,32,38
2064,2064,JAWA,-7.3133295,112.7249686,UNIVERSITAS NEGERI SURABAYA,3832277,MANAJEMEN,83,990,Tidak Ada,MANAJEMEN,Soshum,70,2641,2425,76,69
2065,2065,JAWA,-7.3133295,112.7249686,UNIVERSITAS NEGERI SURABAYA,3832285,AKUNTANSI,56,657,Tidak Ada,AKUNTANSI,Soshum,56,1575,1540,40,36
2066,2066,JAWA,-7.3133295,112.7249686,UNIVERSITAS NEGERI SURABAYA,3832293,PEND. TATA RIAS,40,451,Tidak Ada,PEND. TATA RIAS,Soshum,37,643,489,21,32
2067,2067,JAWA,-7.3133295,112.7249686,UNIVERSITAS NEGERI SURABAYA,3832304,MANAJEMEN PENDIDIKAN,45,425,Tidak Ada,MANAJEMEN PENDIDIKAN,Soshum,45,720,570,44,43
2068,2068,JAWA,-7.3133295,112.7249686,UNIVERSITAS NEGERI SURABAYA,3832312,ILMU HUKUM,99,846,Tidak Ada,ILMU HUKUM,Soshum,46,1436,1154,53,37
2069,2069,JAWA,-7.3133295,112.7249686,UNIVERSITAS NEGERI SURABAYA,3832327,PEND. BAHASA MANDARIN,24,330,Tidak Ada,PEND. BAHASA MANDARIN,Soshum,40,216,149,42,19
2070,2070,JAWA,-7.3133295,112.7249686,UNIVERSITAS NEGERI SURABAYA,3832335,PEND. TATA BOGA,40,716,Tidak Ada,PEND. TATA BOGA,Soshum,40,934,904,22,44
2071,2071,JAWA,-7.3133295,112.7249686,UNIVERSITAS NEGERI SURABAYA,3832343,PEND. TATA BUSANA,41,524,Tidak Ada,PEND. TATA BUSANA,Soshum,37,745,637,21,45
2072,2072,JAWA,-7.3133295,112.7249686,UNIVERSITAS NEGERI SURABAYA,3832351,PEND. AKUNTANSI,31,304,Tidak Ada,PEND. AKUNTANSI,Soshum,27,432,483,31,46
2073,2073,JAWA,-7.3133295,112.7249686,UNIVERSITAS NEGERI SURABAYA,3832366,PEND. TATA NIAGA,34,340,Tidak Ada,PEND. TATA NIAGA,Soshum,28,420,281,31,52
2074,2074,JAWA,-7.3133295,112.7249686,UNIVERSITAS NEGERI SURABAYA,3832374,PEND. ADM. PERKANTORAN,33,713,Tidak Ada,PEND. ADM. PERKANTORAN,Soshum,28,966,777,32,48
2075,2075,JAWA,-7.3133295,112.7249686,UNIVERSITAS NEGERI SURABAYA,3832382,ILMU KOMUNIKASI,36,773,Tidak Ada,ILMU KOMUNIKASI,Soshum,45,1738,1399,51,48
2076,2076,JAWA,-7.3133295,112.7249686,UNIVERSITAS NEGERI SURABAYA,3832397,SENI MUSIK,45,78,Musik,SENI MUSIK,Soshum,55,207,183,31,32
2077,2077,JAWA,-7.3133295,112.7249686,UNIVERSITAS NEGERI SURABAYA,3832401,DESAIN KOMUNIKASI VISUAL,30,386,"Seni Rupa, Desain, dan Kriya",DESAIN KOMUNIKASI VISUAL,Soshum,55,796,691,61,41
2078,2078,JAWA,-7.3133295,112.7249686,UNIVERSITAS NEGERI SURABAYA,3832416,SENI RUPA MURNI,14,83,"Seni Rupa, Desain, dan Kriya",SENI RUPA MURNI,Soshum,17,146,135,15,14
2079,2079,JAWA,-7.3133295,112.7249686,UNIVERSITAS NEGERI SURABAYA,3832424,EKONOMI ISLAM,44,588,Tidak Ada,EKONOMI ISLAM,Soshum,36,828,832,42,45
2080,2080,JAWA,-7.3133295,112.7249686,UNIVERSITAS NEGERI SURABAYA,3832432,PEND. ILMU PENGETAHUAN SOSIAL,39,713,Tidak Ada,PEND. ILMU PENGETAHUAN SOSIAL,Soshum,44,480,318,40,12
2081,2081,JAWA,-7.3133295,112.7249686,UNIVERSITAS NEGERI SURABAYA,3832447,EKONOMI,40,375,Tidak Ada,EKONOMI,Soshum,21,568,713,23,21
2082,2082,JAWA,-7.1277548,112.720892,UNIVERSITAS TRUNOJOYO MADURA,3841013,AGROEKOTEKNOLOGI,77,445,Tidak Ada,AGROEKOTEKNOLOGI,Saintek,71,630,450,120,45
2083,2083,JAWA,-7.1277548,112.720892,UNIVERSITAS TRUNOJOYO MADURA,3841021,AGRIBISNIS,72,575,Tidak Ada,AGRIBISNIS,Saintek,72,769,634,120,48
2084,2084,JAWA,-7.1277548,112.720892,UNIVERSITAS TRUNOJOYO MADURA,3841036,TEKNOLOGI INDUSTRI PERTANIAN,80,442,Tidak Ada,TEKNOLOGI INDUSTRI PERTANIAN,Saintek,72,442,435,75,45
2085,2085,JAWA,-7.1277548,112.720892,UNIVERSITAS TRUNOJOYO MADURA,3841044,ILMU KELAUTAN,79,462,Tidak Ada,ILMU KELAUTAN,Saintek,70,411,316,92,45
2086,2086,JAWA,-7.1277548,112.720892,UNIVERSITAS TRUNOJOYO MADURA,3841052,TEKNIK INDUSTRI,108,811,Tidak Ada,TEKNIK INDUSTRI,Saintek,107,618,448,90,72
2087,2087,JAWA,-7.1277548,112.720892,UNIVERSITAS TRUNOJOYO MADURA,3841067,TEKNIK INFORMATIKA,106,843,Tidak Ada,TEKNIK INFORMATIKA,Saintek,107,768,744,89,72
2088,2088,JAWA,-7.1277548,112.720892,UNIVERSITAS TRUNOJOYO MADURA,3841075,TEKNIK ELEKTRO,88,243,Tidak Ada,TEKNIK ELEKTRO,Saintek,66,311,363,68,72
2089,2089,JAWA,-7.1277548,112.720892,UNIVERSITAS TRUNOJOYO MADURA,3841083,PENDIDIKAN INFORMATIKA,73,404,Tidak Ada,PENDIDIKAN INFORMATIKA,Saintek,97,256,263,70,60
2090,2090,JAWA,-7.1277548,112.720892,UNIVERSITAS TRUNOJOYO MADURA,3841091,PENDIDIKAN ILMU PENGETAHUAN ALAM,73,692,Tidak Ada,PENDIDIKAN ILMU PENGETAHUAN ALAM,Saintek,85,487,384,64,45
2091,2091,JAWA,-7.1277548,112.720892,UNIVERSITAS TRUNOJOYO MADURA,3841102,MANAJEMEN SUMBERDAYA PERAIRAN,50,354,Tidak Ada,MANAJEMEN SUMBERDAYA PERAIRAN,Saintek,51,267,218,55,25
2092,2092,JAWA,-7.1277548,112.720892,UNIVERSITAS TRUNOJOYO MADURA,3841117,TEKNIK MESIN,51,277,Tidak Ada,TEKNIK MESIN,Saintek,68,269,249,43,24
2093,2093,JAWA,-7.1277548,112.720892,UNIVERSITAS TRUNOJOYO MADURA,3841125,TEKNIK MEKATRONIKA,45,296,Tidak Ada,TEKNIK MEKATRONIKA,Saintek,75,178,111,47,24
2094,2094,JAWA,-7.1277548,112.720892,UNIVERSITAS TRUNOJOYO MADURA,3841133,SISTEM INFORMASI,105,754,Tidak Ada,SISTEM INFORMASI,Saintek,112,421,475,87,72
2095,2095,JAWA,-7.1277548,112.720892,UNIVERSITAS TRUNOJOYO MADURA,3842016,ILMU HUKUM,212,1112,Tidak Ada,ILMU HUKUM,Soshum,256,841,692,153,160
2096,2096,JAWA,-7.1277548,112.720892,UNIVERSITAS TRUNOJOYO MADURA,3842024,SASTRA INGGRIS,101,375,Tidak Ada,SASTRA INGGRIS,Soshum,94,375,312,76,68
2097,2097,JAWA,-7.1277548,112.720892,UNIVERSITAS TRUNOJOYO MADURA,3842032,SOSIOLOGI,100,655,Tidak Ada,SOSIOLOGI,Soshum,117,608,465,74,68
2098,2098,JAWA,-7.1277548,112.720892,UNIVERSITAS TRUNOJOYO MADURA,3842047,ILMU KOMUNIKASI,98,668,Tidak Ada,ILMU KOMUNIKASI,Soshum,91,678,560,73,68
2099,2099,JAWA,-7.1277548,112.720892,UNIVERSITAS TRUNOJOYO MADURA,3842055,MANAJEMEN,137,1122,Tidak Ada,MANAJEMEN,Soshum,158,1348,1195,119,160
2100,2100,JAWA,-7.1277548,112.720892,UNIVERSITAS TRUNOJOYO MADURA,3842063,AKUNTANSI,122,863,Tidak Ada,AKUNTANSI,Soshum,141,879,797,118,130
2101,2101,JAWA,-7.1277548,112.720892,UNIVERSITAS TRUNOJOYO MADURA,3842071,EKONOMI PEMBANGUNAN,132,827,Tidak Ada,EKONOMI PEMBANGUNAN,Soshum,153,684,599,94,115
2102,2102,JAWA,-7.1277548,112.720892,UNIVERSITAS TRUNOJOYO MADURA,3842086,PSIKOLOGI,98,544,Tidak Ada,PSIKOLOGI,Soshum,91,760,556,76,68
2103,2103,JAWA,-7.1277548,112.720892,UNIVERSITAS TRUNOJOYO MADURA,3842094,PGSD,110,840,Tidak Ada,PGSD,Soshum,160,853,744,117,100
2104,2104,JAWA,-7.1277548,112.720892,UNIVERSITAS TRUNOJOYO MADURA,3842105,HUKUM BISNIS SYARIAH,93,441,Tidak Ada,HUKUM BISNIS SYARIAH,Soshum,116,345,334,100,68
2105,2105,JAWA,-7.1277548,112.720892,UNIVERSITAS TRUNOJOYO MADURA,3842113,EKONOMI SYARIAH,144,585,Tidak Ada,EKONOMI SYARIAH,Soshum,185,774,586,160,68
2106,2106,JAWA,-7.1277548,112.720892,UNIVERSITAS TRUNOJOYO MADURA,3842121,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,73,421,Tidak Ada,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,Soshum,90,568,491,71,60
2107,2107,JAWA,-7.1277548,112.720892,UNIVERSITAS TRUNOJOYO MADURA,3842136,PENDIDIKAN GURU ANAK USIA DINI,75,253,Tidak Ada,PENDIDIKAN GURU ANAK USIA DINI,Soshum,68,290,237,78,60
2108,2108,JAWA,-7.3335377,112.7881841,UPN VETERAN JAWA TIMUR,3851015,AGRIBISNIS,110,1626,Tidak Ada,AGRIBISNIS,Saintek,100,1248,1144,57,46
2109,2109,JAWA,-7.3335377,112.7881841,UPN VETERAN JAWA TIMUR,3851023,AGROTEKNOLOGI,132,1956,Tidak Ada,AGROTEKNOLOGI ,Saintek,120,1238,1124,91,70
2110,2110,JAWA,-7.3335377,112.7881841,UPN VETERAN JAWA TIMUR,3851031,TEKNIK KIMIA,132,1751,Tidak Ada,TEKNIK KIMIA,Saintek,120,894,1015,84,88
2111,2111,JAWA,-7.3335377,112.7881841,UPN VETERAN JAWA TIMUR,3851046,TEKNIK INDUSTRI,110,1088,Tidak Ada,TEKNIK INDUSTRI,Saintek,100,1599,1047,74,42
2112,2112,JAWA,-7.3335377,112.7881841,UPN VETERAN JAWA TIMUR,3851054,TEKNOLOGI PANGAN,66,738,Tidak Ada,TEKNOLOGI PANGAN,Saintek,60,1029,1033,30,28
2113,2113,JAWA,-7.3335377,112.7881841,UPN VETERAN JAWA TIMUR,3851062,INFORMATIKA,154,1334,Tidak Ada,TEKNIK INFORMATIKA,Saintek,100,1381,1298,57,42
2114,2114,JAWA,-7.3335377,112.7881841,UPN VETERAN JAWA TIMUR,3851077,SISTEM INFORMASI,110,859,Tidak Ada,SISTEM INFORMASI,Saintek,61,1053,812,36,21
2115,2115,JAWA,-7.3335377,112.7881841,UPN VETERAN JAWA TIMUR,3851085,ARSITEKTUR,66,800,Tidak Ada,ARSITEKTUR,Saintek,40,761,723,25,25
2116,2116,JAWA,-7.3335377,112.7881841,UPN VETERAN JAWA TIMUR,3851093,TEKNIK LINGKUNGAN,66,953,Tidak Ada,TEKNIK LINGKUNGAN,Saintek,60,1148,810,29,25
2117,2117,JAWA,-7.3335377,112.7881841,UPN VETERAN JAWA TIMUR,3851104,TEKNIK SIPIL,66,878,Tidak Ada,TEKNIK SIPIL,Saintek,60,1110,1001,29,21
2118,2118,JAWA,-7.3335377,112.7881841,UPN VETERAN JAWA TIMUR,3851112,DESAIN KOMUNIKASI VISUAL,66,330,"Seni Rupa, Desain, dan Kriya",DESAIN KOMUNIKASI VISUAL,Saintek,40,438,381,18,18
2119,2119,JAWA,-7.3335377,112.7881841,UPN VETERAN JAWA TIMUR,3852011,EKONOMI PEMBANGUNAN,110,644,Tidak Ada,EKONOMI PEMBANGUNAN,Soshum,90,1478,642,67,46
2120,2120,JAWA,-7.3335377,112.7881841,UPN VETERAN JAWA TIMUR,3852026,MANAJEMEN,220,2202,Tidak Ada,MANAJEMEN,Soshum,200,2550,2177,115,105
2121,2121,JAWA,-7.3335377,112.7881841,UPN VETERAN JAWA TIMUR,3852034,AKUNTANSI,176,1710,Tidak Ada,AKUNTANSI,Soshum,160,1498,1866,94,112
2122,2122,JAWA,-7.3335377,112.7881841,UPN VETERAN JAWA TIMUR,3852042,ADMINISTRASI PUBLIK,154,1224,Tidak Ada,ADMINISTRASI NEGARA,Soshum,100,1415,1113,65,46
2123,2123,JAWA,-7.3335377,112.7881841,UPN VETERAN JAWA TIMUR,3852057,ADMINISTRASI BISNIS,154,1322,Tidak Ada,ADMINISTRASI BISNIS/NIAGA,Soshum,100,1593,1447,64,46
2124,2124,JAWA,-7.3335377,112.7881841,UPN VETERAN JAWA TIMUR,3852065,ILMU KOMUNIKASI,154,1552,Tidak Ada,ILMU KOMUNIKASI,Soshum,140,2128,1959,78,67
2125,2125,JAWA,-7.3335377,112.7881841,UPN VETERAN JAWA TIMUR,3852073,ILMU HUBUNGAN INTERNASIONAL,88,876,Tidak Ada,ILMU HUBUNGAN INTERNASIONAL,Soshum,60,707,721,30,21
2126,2126,JAWA,-7.3335377,112.7881841,UPN VETERAN JAWA TIMUR,3852081,HUKUM,176,1182,Tidak Ada,ILMU HUKUM,Soshum,120,1499,1232,69,63
2127,2127,JAWA,-7.3335377,112.7881841,UPN VETERAN JAWA TIMUR,3852096,PARIWISATA,63,0,Tidak Ada,NA,NA,NA,NA,NA,NA,NA
2128,2128,JAWA,-7.32233,112.7320624,UNIVERSITAS ISLAM NEGERI SUNAN AMPEL SURABAYA,3861017,PENDIDIKAN MATEMATIKA,32,321,Tidak Ada,PENDIDIKAN MATEMATIKA,Saintek,33,472,416,32,30
2129,2129,JAWA,-7.32233,112.7320624,UNIVERSITAS ISLAM NEGERI SUNAN AMPEL SURABAYA,3861025,TEKNIK LINGKUNGAN,29,452,Tidak Ada,TEKNIK LINGKUNGAN,Saintek,30,609,434,29,25
2130,2130,JAWA,-7.32233,112.7320624,UNIVERSITAS ISLAM NEGERI SUNAN AMPEL SURABAYA,3861033,ARSITEKTUR,35,308,Tidak Ada,ARSITEKTUR,Saintek,30,388,362,27,25
2131,2131,JAWA,-7.32233,112.7320624,UNIVERSITAS ISLAM NEGERI SUNAN AMPEL SURABAYA,3861041,SISTEM INFORMASI,35,370,Tidak Ada,SISTEM INFORMASI,Saintek,33,620,502,28,25
2132,2132,JAWA,-7.32233,112.7320624,UNIVERSITAS ISLAM NEGERI SUNAN AMPEL SURABAYA,3861056,ILMU KELAUTAN,30,361,Tidak Ada,ILMU KELAUTAN,Saintek,31,318,242,25,25
2133,2133,JAWA,-7.32233,112.7320624,UNIVERSITAS ISLAM NEGERI SUNAN AMPEL SURABAYA,3861064,BIOLOGI,29,333,Tidak Ada,BIOLOGI,Saintek,30,447,406,28,25
2134,2134,JAWA,-7.32233,112.7320624,UNIVERSITAS ISLAM NEGERI SUNAN AMPEL SURABAYA,3861072,MATEMATIKA,32,297,Tidak Ada,MATEMATIKA,Saintek,30,254,249,24,25
2135,2135,JAWA,-7.32233,112.7320624,UNIVERSITAS ISLAM NEGERI SUNAN AMPEL SURABAYA,3861087,PENDIDIKAN ILMU PENGETAHUAN ALAM,17,322,Tidak Ada,PENDIDIKAN ILMU PENGETAHUAN ALAM,Saintek,15,  ,  ,  ,  
2136,2136,JAWA,-7.32233,112.7320624,UNIVERSITAS ISLAM NEGERI SUNAN AMPEL SURABAYA,3862013,PENDIDIKAN BAHASA INGGRIS,49,352,Tidak Ada,PENDIDIKAN BAHASA INGGRIS,Soshum,38,627,530,38,30
2137,2137,JAWA,-7.32233,112.7320624,UNIVERSITAS ISLAM NEGERI SUNAN AMPEL SURABAYA,3862052,SOSIOLOGI,49,642,Tidak Ada,SOSIOLOGI,Soshum,49,797,694,41,30
2138,2138,JAWA,-7.32233,112.7320624,UNIVERSITAS ISLAM NEGERI SUNAN AMPEL SURABAYA,3862067,ILMU KOMUNIKASI,64,735,Tidak Ada,ILMU KOMUNIKASI,Soshum,60,1053,1027,57,54
2139,2139,JAWA,-7.32233,112.7320624,UNIVERSITAS ISLAM NEGERI SUNAN AMPEL SURABAYA,3862075,PSIKOLOGI,62,559,Tidak Ada,PSIKOLOGI,Soshum,60,1242,1038,48,56
2140,2140,JAWA,-7.32233,112.7320624,UNIVERSITAS ISLAM NEGERI SUNAN AMPEL SURABAYA,3862237,SASTRA INGGRIS,57,391,Tidak Ada,SASTRA INGGRIS,Soshum,54,547,465,55,49
2141,2141,JAWA,-7.32233,112.7320624,UNIVERSITAS ISLAM NEGERI SUNAN AMPEL SURABAYA,3862245,ILMU EKONOMI,51,485,Tidak Ada,ILMU EKONOMI,Soshum,48,747,576,42,30
2142,2142,JAWA,-7.32233,112.7320624,UNIVERSITAS ISLAM NEGERI SUNAN AMPEL SURABAYA,3862253,AKUNTANSI,60,592,Tidak Ada,AKUNTANSI,Soshum,60,736,713,42,30
